order_item_key,order_key,product_key,seller_key,price,freight_value
41922,52925,29594,1842,25.00,22.06
41923,3035,11358,2243,59.90,37.97
41924,29509,23278,1417,79.90,16.33
41925,88450,29423,1000,799.99,21.36
41926,97129,20171,778,19.90,15.23
41927,17936,15346,13,199.90,15.15
41928,17406,12903,1672,22.00,7.41
41929,32037,24037,1548,39.99,15.10
41930,13666,22142,337,369.00,18.00
41931,78342,26154,1565,69.90,0.00
41932,78342,26154,1565,69.90,0.00
41933,46346,9261,1756,129.00,70.89
41934,35369,32490,1114,429.00,15.00
41935,32002,10315,937,56.99,14.15
41936,1801,13019,2593,26.90,25.63
41937,65995,23117,97,35.90,14.10
41938,47587,26993,711,55.00,37.30
41939,35799,8898,2473,174.90,31.87
41940,86826,25963,1868,84.99,13.03
41941,35054,15612,1420,78.45,15.30
41942,65143,30692,2010,100.00,43.50
41943,57865,14623,2377,69.90,17.74
41944,51082,11506,2423,72.99,16.76
41945,94111,1055,1565,110.00,55.03
41946,73752,19210,1502,69.00,9.41
41947,95402,30132,408,72.90,16.27
41948,83204,11984,2694,41.30,15.10
41949,48733,19488,1027,160.00,18.03
41950,48733,19488,1027,160.00,18.03
41951,1825,6281,1719,99.99,42.71
41952,1825,29365,2473,134.90,42.71
41953,8826,10915,786,18.90,42.38
41954,13283,31256,447,54.00,46.91
41955,1930,25149,2649,18.99,14.52
41956,7924,24844,2980,109.00,16.52
41957,30696,28124,619,119.80,27.16
41958,86196,3244,973,23.50,17.63
41959,70407,3611,1057,59.90,16.86
41960,83429,9065,2858,79.99,12.69
41961,36844,27191,1173,9.80,7.55
41962,94982,3431,133,100.90,16.68
41963,65407,10548,2827,69.99,12.83
41964,30587,31172,183,99.00,18.26
41965,31682,21095,239,79.90,23.43
41966,79244,13372,1175,52.80,15.12
41967,94650,11753,2423,12.99,16.11
41968,71906,7217,552,79.90,14.29
41969,71906,7217,552,79.90,14.29
41970,11934,32947,1948,49.90,18.45
41971,49024,4499,1294,69.90,11.73
41972,54493,21563,2717,49.00,64.79
41973,26807,12449,2048,179.90,60.84
41974,6837,22288,3032,122.90,43.14
41975,44858,28765,1850,98.00,36.01
41976,37589,13592,689,23.90,9.34
41977,37589,13592,689,23.90,9.34
41978,38346,20413,513,123.00,37.55
41979,51835,30185,1227,77.00,15.29
41980,20453,10975,3063,99.90,46.98
41981,90017,20483,2070,129.90,15.66
41982,87191,20568,619,79.00,12.05
41983,19269,25731,791,59.90,44.76
41984,19269,20604,2842,119.00,0.03
41985,32602,10247,1005,74.99,11.73
41986,70638,31168,296,37.00,7.78
41987,70132,2668,2795,1989.00,94.09
41988,12621,5670,1140,104.90,12.86
41989,59341,16168,553,17.00,18.23
41990,59341,16168,553,17.00,18.23
41991,47002,28727,566,54.00,15.82
41992,50228,16184,2103,69.90,14.24
41993,18014,30673,2669,107.90,15.07
41994,38267,19448,1419,67.90,18.05
41995,23666,20560,687,389.00,55.25
41996,31595,8038,423,169.99,25.70
41997,55567,898,2421,1200.00,27.89
41998,92784,6107,233,84.00,27.35
41999,92784,6107,233,84.00,27.35
42000,92784,6107,233,84.00,27.35
42001,59160,13130,212,99.90,11.90
42002,28509,10757,1304,361.99,13.14
42003,26252,5969,1961,107.99,15.86
42004,83326,1103,733,89.90,14.36
42005,92020,19284,1448,149.90,32.08
42006,15157,31055,1643,16.90,7.78
42007,2390,3099,151,129.00,14.65
42008,22060,719,2034,106.90,14.48
42009,74713,32940,2370,39.90,12.69
42010,54604,16214,1042,76.90,12.04
42011,15821,1295,1113,27.99,18.23
42012,70430,26596,2060,189.00,14.90
42013,23889,22333,15,89.00,14.37
42014,28822,18603,2066,118.00,12.33
42015,73570,8333,3063,69.99,17.12
42016,48564,3812,163,19.90,11.85
42017,48564,8189,163,19.90,11.85
42018,84437,5926,386,43.90,15.10
42019,87099,23938,619,69.90,16.12
42020,8671,15254,1300,171.00,16.90
42021,20566,11776,2826,79.90,11.76
42022,14327,15214,6,20.00,16.33
42023,66856,22412,728,229.00,17.04
42024,12198,28346,535,61.89,12.68
42025,8008,26109,663,49.99,17.60
42026,55644,2654,624,179.90,32.01
42027,70295,25472,1265,298.90,21.28
42028,80768,14648,2211,129.90,15.00
42029,66470,10688,1460,189.90,16.54
42030,7996,5662,52,110.32,13.43
42031,5287,31665,513,99.90,0.00
42032,16820,25120,2423,57.99,16.66
42033,7067,7903,2243,59.90,13.44
42034,93346,20051,2432,179.90,22.10
42035,47423,10359,2043,9.90,15.10
42036,47423,1758,2043,9.90,15.10
42037,68989,29175,1700,72.00,16.69
42038,93320,2716,2104,29.90,14.43
42039,77039,7318,1266,176.99,21.73
42040,77728,238,1142,89.00,19.81
42041,36661,15118,2412,16.00,14.10
42042,80848,14497,1737,33.25,7.87
42043,20469,20504,2720,43.90,7.39
42044,42165,15990,1148,149.90,24.66
42045,89167,15582,711,49.00,14.10
42046,20511,9696,2190,69.90,3.38
42047,20511,30135,2190,819.90,84.58
42048,20511,24324,2190,79.90,16.92
42049,20511,14266,2190,44.90,3.38
42050,82116,8780,386,74.90,18.62
42051,82116,8780,386,74.90,18.62
42052,60437,26699,2305,84.90,13.61
42053,45362,23166,2915,50.75,7.62
42054,67393,13991,711,69.00,17.76
42055,94827,27537,121,39.99,14.10
42056,2145,21461,139,64.99,27.51
42057,39089,26071,1393,42.00,16.11
42058,39089,26071,1393,42.00,16.11
42059,72545,15635,1718,137.00,44.76
42060,39318,27778,2874,69.97,27.47
42061,39348,30001,2907,199.00,47.92
42062,32992,32507,2801,32.00,15.11
42063,58469,4276,289,164.90,12.61
42064,64277,8767,1801,119.99,17.68
42065,71166,17077,70,69.90,11.88
42066,94096,18893,2243,59.90,17.67
42067,70247,15945,2473,259.90,47.90
42068,37526,5189,389,57.90,8.88
42069,11908,30320,1113,21.99,7.39
42070,36117,4317,2017,75.70,14.11
42071,22719,6278,2089,39.60,8.44
42072,27054,26172,2243,59.90,17.67
42073,10037,15274,2412,325.00,16.02
42074,58939,11942,711,95.00,15.55
42075,7681,23938,619,69.90,8.27
42076,40675,6885,714,189.45,26.17
42077,27421,15376,2350,56.89,18.94
42078,83367,19454,2220,309.99,14.42
42079,83367,19454,2220,309.99,14.42
42080,23556,13607,619,92.00,13.08
42081,54118,30030,2255,169.90,22.66
42082,43045,23273,320,74.49,13.64
42083,36321,7903,2243,59.00,17.66
42084,88043,21373,2300,158.40,43.14
42085,20915,15026,888,35.00,13.37
42086,62572,7924,731,54.00,12.82
42087,18779,31665,513,119.00,18.93
42088,15510,18745,3064,28.90,7.78
42089,69422,8657,1955,79.90,18.44
42090,65485,1303,70,89.90,11.24
42091,21172,32359,2300,139.84,18.23
42092,22507,24821,242,139.00,15.73
42093,37221,3683,1266,146.99,21.52
42094,39890,24026,600,59.99,14.73
42095,34218,21666,1053,21.90,15.11
42096,79812,20484,483,24.12,20.12
42097,37986,15675,2902,858.90,13.27
42098,82882,4847,1382,125.00,16.63
42099,68170,22246,439,279.00,19.38
42100,89160,30978,1919,59.99,19.61
42101,50865,10227,937,89.99,9.44
42102,7221,27151,1227,23.99,12.83
42103,70538,24613,2971,89.90,15.84
42104,38968,8990,2100,89.99,13.65
42105,91245,1894,2717,49.90,18.45
42106,39518,15277,1227,39.99,16.11
42107,59158,26997,2011,54.90,15.13
42108,88940,31287,1382,13.65,15.10
42109,54568,19786,2423,129.99,17.65
42110,57915,15166,31,16.00,14.10
42111,69340,6714,2542,49.90,12.69
42112,63940,13697,1039,18.90,22.28
42113,81337,685,711,55.00,19.30
42114,8178,17067,1241,179.50,15.01
42115,8178,17067,1241,179.50,15.01
42116,6942,23629,2810,109.38,15.52
42117,4493,30367,423,149.99,17.78
42118,73507,8954,1850,45.00,18.23
42119,44783,2422,1083,48.60,12.12
42120,44783,6319,1083,48.28,12.12
42121,44783,30442,1279,74.90,30.29
42122,65026,16223,1027,148.00,14.64
42123,46074,12199,2473,99.90,7.33
42124,46074,5560,2104,99.90,73.28
42125,16510,7696,2850,159.90,12.62
42126,64853,20483,2070,119.90,15.72
42127,33892,27910,1410,150.82,8.32
42128,16484,8660,2000,89.90,15.39
42129,31572,23294,741,274.99,10.49
42130,70920,12353,2811,269.99,27.17
42131,35597,18656,663,78.99,17.68
42132,63352,24945,2006,26.90,9.27
42133,72672,24174,937,56.99,8.72
42134,41188,3698,611,61.80,16.68
42135,86587,32530,357,155.00,12.59
42136,49300,13596,1114,369.00,17.46
42137,21425,9330,1328,6.90,7.39
42138,14,8195,663,19.90,12.80
42139,36992,14964,2889,29.00,18.23
42140,36992,14964,2889,29.00,18.23
42141,38314,7303,604,103.99,9.50
42142,38314,7303,604,103.99,9.50
42143,36323,31173,1548,32.99,16.05
42144,41890,31890,2717,125.00,13.89
42145,70891,5362,1661,49.90,17.92
42146,25542,4072,143,89.90,13.29
42147,98424,25379,665,31.90,16.79
42148,98424,25379,665,31.90,16.79
42149,30821,22572,2717,29.90,12.69
42150,65708,3411,2321,269.00,14.32
42151,61303,31663,731,13.49,7.87
42152,74160,18410,1428,29.90,14.10
42153,75407,15541,2153,50.90,15.57
42154,4416,14196,423,179.90,39.46
42155,76933,11358,2243,59.90,17.67
42156,76933,11358,2243,59.90,17.67
42157,76933,11358,2243,59.90,17.67
42158,90026,21949,914,139.90,15.73
42159,37456,245,2991,112.00,44.86
42160,66840,1885,2224,95.20,18.60
42161,63447,17181,1358,79.90,27.10
42162,38939,19369,3091,289.00,98.70
42163,21545,10412,1701,71.00,8.66
42164,78261,8488,2222,41.90,25.63
42165,49582,26172,2243,59.00,17.66
42166,49582,26172,2243,59.00,17.66
42167,44965,557,2112,299.90,16.95
42168,44965,557,2112,299.90,16.95
42169,28264,17721,1421,89.00,13.28
42170,67627,32329,1565,45.00,10.09
42171,71443,7903,2243,59.90,17.67
42172,91269,29865,2038,29.90,12.79
42173,21265,28718,611,89.18,9.44
42174,15110,16642,2142,535.90,18.50
42175,74874,6104,709,44.90,7.78
42176,12832,5024,1389,135.00,27.03
42177,9287,14404,337,339.00,21.34
42178,97649,1630,566,395.00,70.23
42179,77658,19754,2115,29.90,15.10
42180,60039,620,2393,120.90,59.86
42181,99251,2648,1042,150.00,12.55
42182,51198,5195,1248,115.00,16.78
42183,32770,11365,731,139.56,8.72
42184,40919,930,2539,75.00,16.72
42185,14852,17623,1003,12.90,15.23
42186,2956,4127,1100,29.99,14.11
42187,98177,4331,937,23.99,14.10
42188,36531,8300,1099,53.99,20.65
42189,33112,32329,1565,45.00,9.34
42190,36675,30841,931,229.90,29.92
42191,84897,27368,937,56.99,11.90
42192,61427,30987,1283,138.52,22.99
42193,30177,19230,3090,69.00,12.78
42194,62768,15244,1767,28.90,16.11
42195,98441,16022,2902,299.90,20.79
42196,28980,15870,348,399.00,63.07
42197,36859,14933,587,119.90,16.60
42198,87619,22173,1027,205.00,22.27
42199,6818,12403,2153,51.92,16.12
42200,14123,9397,1902,179.00,15.00
42201,21907,9582,1225,31.90,33.80
42202,38199,1303,70,89.90,12.13
42203,20891,29137,2615,47.00,15.10
42204,55269,7903,2243,49.00,28.79
42205,34253,15004,1140,89.90,12.76
42206,98329,22807,2725,163.99,67.74
42207,88888,18944,2494,52.90,15.12
42208,45973,19537,2388,29.10,52.55
42209,45536,29210,2305,89.90,17.88
42210,81497,24445,2140,239.99,13.18
42211,19836,29451,658,100.00,13.82
42212,47145,24596,1369,19.90,17.92
42213,90090,13130,212,79.90,16.75
42214,55485,21012,3064,25.99,15.10
42215,63770,25633,233,150.00,13.94
42216,25100,24543,711,55.00,7.78
42217,33649,12627,2290,66.41,10.00
42218,33649,12627,2290,66.41,10.00
42219,76908,19168,1048,13.99,14.10
42220,76908,19168,1048,13.99,14.10
42221,76908,19168,1048,13.99,14.10
42222,16927,24865,2902,168.90,16.06
42223,87686,3553,1427,59.99,16.61
42224,34482,6531,3032,105.90,13.76
42225,67264,18653,801,29.90,11.85
42226,33286,9843,2874,29.97,18.31
42227,50417,12354,87,45.90,23.28
42228,79235,5064,778,34.90,16.32
42229,71748,32527,2085,39.90,12.48
42230,46926,1121,264,169.99,43.47
42231,51654,31287,1382,13.65,50.85
42232,80621,29002,3064,25.99,7.78
42233,46381,17501,70,230.00,52.80
42234,65919,27754,3000,398.00,19.23
42235,94179,9281,1402,69.00,14.65
42236,19761,3383,721,39.00,8.88
42237,4541,13681,2540,175.99,16.33
42238,82738,4957,2011,27.90,12.94
42239,53513,8511,711,39.00,7.78
42240,53513,18242,711,29.00,7.78
42241,87667,8861,2950,99.00,12.85
42242,28354,22262,1113,19.99,15.10
42243,5732,5977,1057,59.90,16.12
42244,98347,4392,937,79.99,17.20
42245,73308,5615,3033,89.99,15.74
42246,73308,5615,3033,89.99,15.74
42247,73308,5615,3033,89.99,15.74
42248,16764,21517,1382,12.30,21.15
42249,20774,4879,587,46.90,14.10
42250,53527,5560,2104,99.90,23.57
42251,38771,19786,2423,129.99,18.16
42252,71502,31015,1819,69.99,12.83
42253,49146,15244,2522,24.89,15.79
42254,33588,28016,2049,79.90,9.37
42255,36926,8333,3063,72.99,50.80
42256,82257,26858,1670,51.99,15.11
42257,5701,5626,526,129.00,78.54
42258,9232,20837,417,37.40,11.73
42259,94477,25616,2977,179.49,17.23
42260,53209,4957,2011,27.90,15.10
42261,24773,26056,2073,69.90,13.51
42262,26641,1224,739,53.90,17.63
42263,60426,28090,626,49.90,51.07
42264,49390,15916,2717,79.00,13.57
42265,5615,32623,58,16.50,14.10
42266,22820,26854,1257,39.90,14.10
42267,16028,26354,664,109.99,15.53
42268,83140,16761,408,38.50,15.10
42269,85059,12231,175,690.00,20.23
42270,74881,19918,1801,113.00,13.37
42271,44632,24091,731,18.49,18.23
42272,44632,24091,731,18.49,18.23
42273,12219,26615,2153,99.90,17.95
42274,27464,14293,2352,168.90,21.67
42275,54017,8588,663,59.99,12.76
42276,46496,2433,937,84.99,19.13
42277,66350,19885,183,199.00,9.13
42278,49584,25990,12,32.00,22.06
42279,66379,8511,711,39.00,15.10
42280,818,32123,2041,249.49,9.01
42281,93875,20786,578,54.90,18.48
42282,96279,5429,731,57.49,16.16
42283,32386,26488,1346,79.90,15.31
42284,68026,30594,937,56.99,16.84
42285,13082,20239,1201,104.00,18.61
42286,32462,3592,2717,79.00,14.64
42287,40280,26123,1531,98.00,9.82
42288,67150,9541,64,379.95,48.96
42289,67834,2834,2606,172.20,8.95
42290,49058,11641,3032,79.90,23.49
42291,37,138,769,39.90,26.89
42292,44385,22334,70,109.90,15.52
42293,70714,15274,2412,325.00,23.07
42294,50607,8093,2753,59.49,11.73
42295,90839,5568,2855,87.90,13.64
42296,90839,9195,2153,89.65,13.64
42297,90839,4556,2153,89.65,13.65
42298,40626,27735,2707,52.00,11.73
42299,98766,29400,1688,95.00,22.00
42300,98766,29400,1688,95.00,22.00
42301,98766,29400,1688,95.00,22.00
42302,98766,29400,1688,95.00,22.00
42303,59208,830,2606,48.00,11.86
42304,73062,5044,146,29.90,15.23
42305,6638,13512,2694,20.30,15.10
42306,31240,16247,711,49.00,21.15
42307,16719,30666,183,67.00,9.27
42308,22461,5924,663,39.99,16.11
42309,22461,5924,663,39.99,16.11
42310,22461,5924,663,39.99,16.11
42311,22461,5924,663,39.99,16.11
42312,11707,3188,711,49.99,15.10
42313,3187,10758,807,78.00,15.30
42314,50992,11720,2423,239.99,22.17
42315,41026,24625,1544,59.99,15.18
42316,75292,5912,315,29.90,25.19
42317,3441,10498,524,29.90,8.11
42318,69864,28909,2805,54.90,14.55
42319,74895,23365,1005,109.99,17.02
42320,45472,23449,449,99.90,21.19
42321,57230,28982,2282,172.50,18.78
42322,59297,31240,706,36.80,16.60
42323,30522,13859,2696,449.90,47.00
42324,70716,1303,70,89.90,25.12
42325,7235,10640,2902,188.90,16.20
42326,4993,25313,1057,129.90,15.66
42327,60816,11469,3068,559.00,37.27
42328,34488,12256,378,194.00,24.51
42329,15374,14472,2470,59.90,11.73
42330,48354,29961,3008,48.90,17.92
42331,48354,29961,3008,48.90,17.92
42332,80026,14994,1919,53.90,19.35
42333,80026,21367,1919,53.90,19.35
42334,59442,17494,1629,149.90,18.93
42335,12102,22358,2717,109.00,20.00
42336,95339,5326,168,249.90,125.14
42337,57043,6085,2727,40.00,7.71
42338,7262,27783,2606,161.60,15.88
42339,50201,12457,610,45.90,12.69
42340,23883,13468,2898,369.49,41.67
42341,85410,31378,524,99.90,17.95
42342,12117,22168,2112,76.90,16.98
42343,12117,22168,2112,76.90,16.98
42344,28885,5626,526,149.99,45.98
42345,28885,29348,526,99.00,37.36
42346,49599,23240,2370,42.00,15.10
42347,59034,11224,2907,199.00,21.71
42348,72730,25451,70,99.00,17.94
42349,86164,7603,1057,249.90,14.03
42350,76382,6250,220,29.90,27.08
42351,21603,3503,1099,46.99,7.59
42352,71920,3925,578,129.90,18.79
42353,28671,19517,837,72.62,11.90
42354,50917,20901,423,79.99,14.52
42355,13131,28490,1357,39.00,19.32
42356,13131,28490,1357,39.00,19.32
42357,13131,28490,1357,39.00,19.32
42358,2513,19217,653,899.00,59.04
42359,2513,19217,653,899.00,59.04
42360,22119,27589,2681,16.90,11.85
42361,73804,1905,876,252.00,22.21
42362,73804,1905,876,252.00,22.21
42363,8510,5106,1113,21.99,7.78
42364,16593,20706,2184,690.00,53.57
42365,57586,17420,1000,599.99,18.96
42366,48575,19294,731,21.00,18.23
42367,48575,19294,731,21.00,18.23
42368,48575,19294,731,21.00,18.23
42369,48575,19294,731,21.00,18.23
42370,70252,5026,1565,12.00,15.23
42371,41645,5567,70,135.00,18.20
42372,35744,29452,2902,148.90,13.70
42373,85851,26172,2243,49.90,17.60
42374,85851,26172,2243,49.90,17.60
42375,85851,26172,2243,49.90,17.60
42376,48203,23481,1709,14.50,10.96
42377,1181,21886,619,129.90,36.26
42378,67400,14625,10,120.00,14.59
42379,19439,5027,495,69.90,13.85
42380,13241,17479,619,179.00,19.13
42381,26877,26345,2072,129.20,13.03
42382,22417,1414,2727,47.60,14.11
42383,49190,25346,2424,15.00,10.96
42384,15904,520,2543,60.00,15.17
42385,6799,14591,1149,109.90,23.35
42386,36090,499,389,689.90,40.18
42387,41355,8764,2907,199.00,21.71
42388,19858,16875,2352,217.90,16.28
42389,64565,17061,669,12.50,7.39
42390,38422,29813,2505,128.00,26.18
42391,37421,7697,1113,29.99,7.39
42392,14602,28744,1004,149.90,17.86
42393,22989,32078,2208,89.99,13.07
42394,54403,13191,2072,79.00,18.12
42395,51061,32591,1643,149.90,18.30
42396,93314,2648,1042,152.00,17.61
42397,9871,18935,155,67.80,38.52
42398,9871,18935,155,67.80,38.52
42399,35284,25654,2423,149.99,12.25
42400,94457,28511,524,149.90,23.92
42401,82742,4153,190,95.20,9.02
42402,24774,1303,70,89.90,11.24
42403,24774,1303,70,89.90,11.24
42404,43775,14841,2878,510.00,84.66
42405,19208,13127,2776,166.00,15.25
42406,29871,11358,2243,49.90,17.60
42407,36923,16764,2298,69.95,19.46
42408,25661,5423,1675,59.90,17.67
42409,33465,22159,5,99.90,19.12
42410,32328,6805,2155,1058.00,24.66
42411,33670,723,2717,79.00,23.13
42412,15897,3024,837,149.90,15.81
42413,41932,20767,2480,93.99,22.73
42414,79025,1303,70,86.90,17.52
42415,39860,16616,739,59.90,16.18
42416,39860,2187,739,59.90,16.18
42417,92774,31001,3032,109.90,18.02
42418,52809,4018,1357,226.97,108.61
42419,58130,21449,696,28.90,9.51
42420,17288,2611,2441,326.16,33.03
42421,55707,26472,1995,79.90,15.44
42422,93365,28818,2104,295.00,26.82
42423,85235,14817,2656,59.00,19.65
42424,18721,14288,526,89.99,45.09
42425,71534,30354,1114,359.00,25.23
42426,70302,27162,1655,149.00,34.80
42427,96029,30231,1439,135.90,10.52
42428,91341,10926,1739,159.00,16.55
42429,15233,22502,1225,13.90,15.10
42430,74162,21683,620,599.98,188.55
42431,79319,17268,2329,174.90,20.10
42432,69873,12688,513,185.00,13.96
42433,11445,18287,673,388.00,32.13
42434,96969,5210,1844,7.00,18.23
42435,96969,5210,1844,7.00,18.23
42436,84431,6812,386,59.00,18.29
42437,50756,26355,820,39.90,18.38
42438,80598,29811,2885,149.90,20.24
42439,88589,15446,3087,55.00,13.05
42440,39570,20677,2606,26.00,13.71
42441,31493,18554,207,15.90,12.48
42442,45171,30903,786,19.90,12.48
42443,2856,22796,233,230.00,75.01
42444,28161,18650,183,140.00,9.73
42445,12194,28454,1686,38.90,14.38
42446,12194,7061,1301,84.98,14.38
42447,84410,32485,1557,149.00,14.79
42448,11519,10507,1257,40.90,15.56
42449,98525,8018,2473,129.90,47.21
42450,71352,9646,255,174.99,24.03
42451,86280,12807,1883,39.15,8.43
42452,31867,18875,766,99.99,16.95
42453,85557,18572,665,22.32,7.74
42454,3722,19565,2717,89.00,24.93
42455,40864,24415,3064,21.99,14.11
42456,68846,31978,423,179.99,45.25
42457,68846,31978,423,179.99,45.25
42458,68846,31978,423,179.99,45.25
42459,68846,31978,423,179.99,45.25
42460,68846,31978,423,179.99,45.25
42461,68846,31978,423,179.99,45.25
42462,8801,6560,1290,29.99,25.38
42463,34592,15939,1974,21.99,15.10
42464,46450,30285,1225,68.90,16.24
42465,62991,8220,2616,24.90,20.80
42466,33419,10288,181,26.30,16.79
42467,31355,10498,524,29.90,7.47
42468,91630,16052,24,25.59,11.85
42469,24283,19524,2072,429.00,21.10
42470,29174,13065,121,69.99,14.24
42471,14292,10711,524,249.90,15.51
42472,9241,1488,513,570.00,16.43
42473,81309,22803,2423,29.99,17.93
42474,71476,1184,1382,13.65,34.15
42475,31822,32225,2707,50.00,13.37
42476,19042,22710,665,31.90,14.10
42477,20276,4942,823,259.90,31.68
42478,92066,17026,2112,169.90,17.73
42479,72923,16304,1110,79.90,7.82
42480,94935,14211,1661,49.90,17.48
42481,94935,14211,1661,49.90,17.48
42482,94935,14211,1661,49.90,17.48
42483,94935,14211,1661,49.90,17.48
42484,94935,14211,1661,49.90,17.48
42485,94935,14211,1661,49.90,17.48
42486,55310,22879,2902,199.90,8.65
42487,59091,1303,70,84.00,26.67
42488,42162,30755,2034,43.90,13.37
42489,12908,1466,3012,87.85,17.86
42490,10982,25463,2658,170.90,15.95
42491,39927,26154,1565,75.00,13.08
42492,99034,28202,1448,15.32,24.84
42493,51538,22919,948,79.90,18.44
42494,51538,22919,948,79.90,18.44
42495,48781,24777,731,190.00,8.67
42496,48781,24777,731,190.00,8.67
42497,86695,7746,937,58.99,16.66
42498,10456,13136,1114,389.00,19.16
42499,41235,5745,1551,49.99,13.01
42500,79659,23254,2134,72.90,19.05
42501,28231,30622,1850,98.00,12.19
42502,33504,1127,1566,399.00,31.67
42503,12828,16883,715,109.79,35.62
42504,91347,1182,1353,58.50,7.67
42505,8398,28718,611,89.18,9.44
42506,17099,24175,1819,150.00,9.86
42507,17371,12053,154,243.00,20.89
42508,3387,13659,2153,24.90,10.96
42509,9498,31066,3005,107.90,22.20
42510,9498,14507,524,99.90,24.41
42511,5232,16250,311,24.90,16.11
42512,36407,31665,2321,106.90,0.00
42513,25310,28669,1474,49.99,9.09
42514,90789,3971,572,99.90,16.85
42515,11121,27357,1113,27.99,19.04
42516,31157,7052,2225,215.00,19.39
