shipment_key,order_key,warehouse_key,carrier,ship_date,delivery_date,shipping_cost
11116,11116,1,Correios,2018-03-09 20:46:48,2018-03-11 12:34:39,35.00
11117,11117,4,Loggi,2017-03-31 23:26:10,2017-04-07 12:52:21,18.63
11118,11118,4,Loggi,2018-07-28 16:18:49,2018-07-29 23:23:12,10.80
11119,11119,3,Dragonfly Express,2017-10-16 12:13:27,2017-10-20 10:26:58,22.05
11120,11120,5,RapidAir,2018-05-18 21:15:07,2018-05-25 20:26:15,31.94
11121,11121,1,Loggi,2018-03-25 13:09:53,2018-03-27 14:17:30,7.64
11122,11122,1,Dragonfly Express,2017-11-25 01:50:24,2017-11-29 00:50:08,48.81
11123,11123,1,Stark Logistics,2018-08-28 13:19:21,2018-08-29 01:23:26,47.59
11124,11124,5,Dragonfly Express,2018-06-17 06:53:18,2018-06-22 04:48:12,6.01
11125,11125,3,Dragonfly Express,2017-07-21 12:12:38,2017-07-26 14:42:15,12.42
11126,11126,2,Correios,2017-12-18 21:14:03,2017-12-21 06:02:10,41.42
11127,11127,2,Dragonfly Express,2017-07-28 00:55:54,2017-07-28 11:46:58,23.77
11128,11128,2,Dragonfly Express,2017-12-05 06:49:45,2017-12-12 05:37:01,32.51
11129,11129,1,RapidAir,2018-08-02 17:16:42,2018-08-07 04:04:04,14.16
11130,11130,4,Correios,2018-04-15 17:10:01,2018-04-18 02:08:53,46.64
11131,11131,2,RapidAir,2018-08-03 08:25:33,2018-08-04 02:12:01,37.75
11132,11132,5,Correios,2018-05-30 07:18:16,2018-06-03 06:38:23,44.80
11133,11133,1,Dragonfly Express,2017-10-13 17:01:51,2017-10-19 08:50:20,11.37
11134,11134,3,Loggi,2018-07-13 15:14:17,2018-07-15 21:05:26,12.43
11135,11135,1,Correios,2017-06-04 02:22:39,2017-06-06 00:40:40,32.25
11136,11136,3,Correios,2017-08-11 14:44:33,2017-08-14 17:28:52,41.47
11137,11137,1,Loggi,2018-01-14 23:16:20,2018-01-19 15:12:08,27.85
11138,11138,5,RapidAir,2018-07-04 01:34:11,2018-07-08 18:11:59,39.73
11139,11139,3,Dragonfly Express,2017-04-02 00:49:11,2017-04-03 17:06:09,34.61
11140,11140,1,Dragonfly Express,2017-12-13 19:28:57,2017-12-14 07:14:05,49.33
11141,11141,5,RapidAir,2017-03-05 11:49:37,2017-03-09 02:23:15,27.66
11142,11142,3,Correios,2017-12-27 02:57:21,2017-12-29 19:22:50,28.75
11143,11143,3,RapidAir,2018-04-16 20:19:19,2018-04-23 12:36:34,15.34
11144,11144,1,RapidAir,2018-04-30 14:55:01,2018-05-04 17:17:42,36.99
11145,11145,3,Dragonfly Express,2017-05-18 14:12:46,2017-05-24 03:50:55,43.49
11146,11146,4,Correios,2017-08-05 18:09:07,2017-08-06 17:50:27,10.45
11147,11147,2,Dragonfly Express,2018-02-10 11:55:45,2018-02-11 15:23:41,36.17
11148,11148,1,Stark Logistics,2017-08-09 04:32:42,2017-08-09 22:43:21,49.14
11149,11149,2,Dragonfly Express,2017-11-27 10:53:06,2017-12-04 00:20:53,15.35
11150,11150,2,Loggi,2018-07-25 13:55:45,2018-07-29 09:01:36,14.77
11151,11151,2,Correios,2018-01-12 21:22:57,2018-01-19 05:07:56,12.96
11152,11152,2,Loggi,2017-09-08 20:49:09,2017-09-15 11:53:13,20.26
11153,11153,2,RapidAir,2018-06-25 20:49:41,2018-06-27 08:27:02,24.23
11154,11154,3,Stark Logistics,2018-03-26 07:29:19,2018-04-02 01:32:12,12.94
11155,11155,2,Loggi,2018-04-01 03:38:31,2018-04-03 06:30:50,16.75
11156,11156,5,Stark Logistics,2018-08-12 20:52:05,2018-08-15 10:06:00,27.17
11157,11157,5,Correios,2018-04-26 21:12:21,2018-04-30 07:13:29,44.87
11158,11158,1,Dragonfly Express,2017-04-01 18:02:37,2017-04-08 10:07:36,44.24
11159,11159,4,Correios,2017-03-28 17:40:34,2017-04-01 07:36:37,44.90
11160,11160,2,Loggi,2017-09-28 14:56:36,2017-10-02 02:17:58,36.30
11161,11161,1,Correios,2018-02-04 09:53:12,2018-02-10 17:18:05,25.79
11162,11162,1,Correios,2018-06-13 22:19:08,2018-06-17 10:16:55,33.01
11163,11163,3,RapidAir,2018-02-28 19:06:35,2018-03-01 09:12:02,31.24
11164,11164,5,Stark Logistics,2018-06-19 00:05:17,2018-06-21 04:21:45,22.99
11165,11165,3,RapidAir,2018-01-12 03:35:43,2018-01-13 19:07:18,21.97
11166,11166,3,RapidAir,2018-04-07 08:18:26,2018-04-09 10:15:43,33.14
11167,11167,5,RapidAir,2018-03-12 19:47:40,2018-03-19 00:39:44,17.94
11168,11168,1,Stark Logistics,2017-03-29 13:03:38,2017-03-31 10:01:49,12.95
11169,11169,3,Correios,2017-05-22 14:20:24,2017-05-23 22:31:13,17.57
11170,11170,1,Dragonfly Express,2018-02-21 17:43:32,2018-02-22 12:46:59,46.95
11171,11171,3,Loggi,2017-06-02 09:30:19,2017-06-07 22:46:08,16.98
11172,11172,1,Dragonfly Express,2018-01-06 21:09:03,2018-01-07 16:15:56,33.53
11173,11173,1,Correios,2018-08-08 03:28:48,2018-08-08 11:34:46,28.44
11174,11174,4,Correios,2017-08-09 16:27:27,2017-08-09 21:24:23,37.17
11175,11175,1,Correios,2017-03-24 12:58:59,2017-03-27 10:50:12,38.92
11176,11176,2,Correios,2018-04-28 20:07:19,2018-05-03 19:11:52,11.85
11177,11177,5,Stark Logistics,2018-05-15 08:14:14,2018-05-15 13:44:52,43.02
11178,11178,5,Stark Logistics,2017-10-15 17:26:20,2017-10-18 00:17:09,14.79
11179,11179,1,Stark Logistics,2017-09-19 03:53:48,2017-09-20 15:39:25,18.49
11180,11180,3,Dragonfly Express,2017-01-28 08:17:05,2017-01-31 18:23:27,18.28
11181,11181,4,Dragonfly Express,2017-09-18 14:21:39,2017-09-20 02:47:24,12.53
11182,11182,2,Correios,2017-11-11 05:06:55,2017-11-14 10:07:30,13.71
11183,11183,3,RapidAir,2018-07-14 11:08:01,2018-07-20 01:41:59,28.14
11184,11184,2,Correios,2017-06-14 03:09:41,2017-06-15 01:34:00,12.14
11185,11185,1,Dragonfly Express,2018-02-07 17:19:20,2018-02-10 09:58:11,10.94
11186,11186,4,Correios,2017-10-21 14:58:20,2017-10-27 15:42:16,21.85
11187,11187,5,Loggi,2018-04-09 10:25:44,2018-04-11 00:31:51,33.55
11188,11188,5,Correios,2017-05-27 08:48:31,2017-06-02 11:11:10,47.37
11189,11189,2,Loggi,2017-10-03 04:28:16,2017-10-08 09:23:28,21.71
11190,11190,1,Correios,2018-08-14 09:46:41,2018-08-15 05:25:03,33.68
11191,11191,2,Correios,2017-07-13 18:47:55,2017-07-14 19:58:35,44.95
11192,11192,2,Stark Logistics,2017-01-27 00:51:49,2017-01-28 10:23:36,30.63
11193,11193,1,Dragonfly Express,2017-10-15 02:40:03,2017-10-15 06:38:47,19.01
11194,11194,2,Loggi,2017-06-21 20:15:24,2017-06-21 22:54:49,10.31
11195,11195,2,RapidAir,2017-03-27 16:55:30,2017-03-29 22:34:38,31.72
11196,11196,2,Stark Logistics,2017-11-01 16:46:44,2017-11-03 11:22:25,29.07
11197,11197,1,Correios,2017-11-26 12:48:18,2017-11-30 20:14:49,19.18
11198,11198,5,Dragonfly Express,2017-07-27 02:43:57,2017-07-30 16:52:23,19.09
11199,11199,5,RapidAir,2018-01-06 04:25:37,2018-01-11 23:35:26,31.37
11200,11200,3,Correios,2017-12-07 17:54:05,2017-12-10 10:18:16,49.62
11201,11201,2,Correios,2018-06-27 10:21:07,2018-07-02 11:15:58,39.70
11202,11202,4,Correios,2018-03-14 01:31:50,2018-03-14 07:29:12,23.25
11203,11203,3,Loggi,2018-04-01 02:37:25,2018-04-06 08:20:06,35.59
11204,11204,4,RapidAir,2017-08-30 07:21:41,2017-09-05 07:05:36,33.64
11205,11205,1,Correios,2017-10-06 20:37:04,2017-10-09 08:07:03,31.22
11206,11206,4,Loggi,2017-09-20 07:29:58,2017-09-25 21:44:33,34.20
11207,11207,3,Stark Logistics,2017-11-27 10:11:07,2017-12-02 11:25:27,16.17
11208,11208,4,RapidAir,2017-08-12 10:43:18,2017-08-18 08:22:40,18.70
11209,11209,3,Loggi,2018-05-26 00:22:11,2018-05-27 14:04:32,9.27
11210,11210,1,Stark Logistics,2018-06-13 20:43:39,2018-06-20 14:45:31,31.56
11211,11211,5,Loggi,2018-04-08 14:48:47,2018-04-14 10:53:10,26.27
11212,11212,1,Loggi,2018-08-10 09:52:36,2018-08-12 21:31:06,14.63
11213,11213,1,Dragonfly Express,2018-08-12 01:36:25,2018-08-13 17:48:51,24.18
11214,11214,1,Stark Logistics,2017-07-19 11:03:21,2017-07-25 04:48:12,37.96
11215,11215,1,Loggi,2018-04-26 11:45:58,2018-04-27 17:47:30,42.12
11216,11216,2,Loggi,2017-05-14 21:29:07,2017-05-18 03:32:44,41.32
11217,11217,3,Loggi,2018-03-27 09:48:27,2018-04-01 13:59:41,30.79
11218,11218,3,RapidAir,2018-05-03 16:16:19,2018-05-05 05:44:29,5.59
11219,11219,1,Dragonfly Express,2018-07-20 07:46:29,2018-07-24 23:35:57,14.97
11220,11220,5,Correios,2017-07-11 11:17:34,2017-07-16 17:49:25,12.45
11221,11221,2,Loggi,2017-04-15 13:14:29,2017-04-22 00:35:15,40.00
11222,11222,1,Loggi,2018-02-23 19:36:55,2018-02-27 19:27:30,41.57
11223,11223,1,Stark Logistics,2018-01-17 00:00:00,2018-01-19 02:28:00,28.79
11224,11224,5,Loggi,2017-12-03 21:58:25,2017-12-05 15:00:27,16.12
11225,11225,5,Stark Logistics,2017-11-25 10:44:50,2017-11-27 14:22:44,15.13
11226,11226,1,Stark Logistics,2018-02-10 17:12:30,2018-02-11 14:59:08,19.89
11227,11227,4,Stark Logistics,2017-11-21 13:25:08,2017-11-27 13:44:47,38.45
11228,11228,1,Stark Logistics,2017-05-05 00:24:31,2017-05-11 11:30:34,27.48
11229,11229,1,Stark Logistics,2017-05-22 19:37:10,2017-05-25 21:43:02,13.48
11230,11230,2,RapidAir,2018-01-10 19:19:00,2018-01-16 14:33:31,48.55
11231,11231,4,Loggi,2018-07-03 10:47:56,2018-07-06 22:49:14,36.88
11232,11232,5,Correios,2018-01-07 04:08:51,2018-01-08 08:09:12,40.53
11233,11233,2,RapidAir,2018-05-15 10:21:03,2018-05-18 03:36:04,17.05
11234,11234,2,Stark Logistics,2018-03-08 08:52:56,2018-03-14 22:53:39,7.67
11235,11235,2,Stark Logistics,2017-10-06 09:29:20,2017-10-10 02:44:59,29.04
11236,11236,3,Loggi,2018-03-13 05:46:00,2018-03-19 19:47:16,33.91
11237,11237,2,Dragonfly Express,2017-12-03 15:55:09,2017-12-09 02:48:41,40.11
11238,11238,5,Stark Logistics,2018-04-17 23:30:42,2018-04-19 15:31:47,29.42
11239,11239,2,Correios,2017-06-09 05:12:24,2017-06-13 04:35:55,24.26
11240,11240,5,Correios,2017-11-07 13:26:45,2017-11-08 21:26:15,32.12
11241,11241,3,Dragonfly Express,2017-04-01 16:50:31,2017-04-02 05:11:54,40.87
11242,11242,4,Loggi,2018-02-23 02:14:47,2018-03-01 17:19:39,43.29
11243,11243,1,Loggi,2017-11-26 15:15:31,2017-11-30 18:10:50,44.36
11244,11244,5,Stark Logistics,2017-12-28 02:53:52,2017-12-30 03:51:15,22.71
11245,11245,2,Stark Logistics,2018-08-01 17:58:23,2018-08-07 13:18:19,41.69
11246,11246,3,Loggi,2018-03-28 02:09:54,2018-04-03 15:22:36,36.64
11247,11247,5,RapidAir,2018-06-16 06:16:53,2018-06-20 11:51:31,32.26
11248,11248,4,Stark Logistics,2018-05-01 10:37:16,2018-05-04 10:34:32,8.15
11249,11249,2,Loggi,2018-03-25 10:17:59,2018-03-30 20:36:01,49.94
11250,11250,5,Loggi,2017-05-09 18:11:51,2017-05-13 14:10:42,41.78
11251,11251,5,Loggi,2017-07-25 02:50:26,2017-07-31 21:01:51,7.71
11252,11252,2,RapidAir,2018-04-04 12:59:27,2018-04-05 16:04:08,48.94
11253,11253,3,Stark Logistics,2017-07-07 20:46:06,2017-07-10 14:51:07,38.16
11254,11254,5,Stark Logistics,2017-05-20 03:28:45,2017-05-22 20:19:43,49.02
11255,11255,3,Loggi,2018-06-05 19:03:52,2018-06-10 23:31:19,18.21
11256,11256,2,Loggi,2017-08-24 16:47:19,2017-08-25 18:23:35,19.39
11257,11257,1,Dragonfly Express,2017-09-26 17:10:55,2017-10-02 12:58:13,42.91
11258,11258,3,Loggi,2018-01-03 20:05:12,2018-01-04 18:44:42,39.80
11259,11259,4,Loggi,2017-12-04 17:07:45,2017-12-05 23:08:30,19.01
11260,11260,5,Loggi,2018-07-20 00:09:23,2018-07-20 11:18:16,10.76
11261,11261,1,Correios,2017-02-01 10:48:25,2017-02-02 11:19:28,49.73
11262,11262,2,Stark Logistics,2018-05-11 18:50:38,2018-05-12 08:26:26,44.13
11263,11263,3,Dragonfly Express,2018-07-21 06:19:59,2018-07-26 14:33:30,25.52
11264,11264,5,Loggi,2018-07-20 09:33:41,2018-07-21 00:05:47,5.13
11265,11265,1,RapidAir,2017-09-04 23:46:56,2017-09-07 20:51:16,23.15
11266,11266,3,Loggi,2017-08-05 14:00:30,2017-08-10 21:34:57,34.52
11267,11267,1,Stark Logistics,2017-10-22 19:16:55,2017-10-27 19:56:21,9.58
11268,11268,1,Stark Logistics,2018-01-13 09:20:24,2018-01-15 04:09:22,10.66
11269,11269,1,Stark Logistics,2018-01-25 10:03:37,2018-01-27 11:04:25,34.95
11270,11270,2,Loggi,2017-11-23 10:04:05,2017-11-28 03:25:35,46.95
11271,11271,4,RapidAir,2018-07-15 10:44:26,2018-07-19 13:51:25,18.40
11272,11272,4,Correios,2018-05-06 16:02:36,2018-05-10 06:18:36,11.74
11273,11273,3,RapidAir,2017-04-17 20:59:46,2017-04-24 16:37:35,19.86
11274,11274,1,Stark Logistics,2018-05-11 20:35:27,2018-05-14 08:10:11,39.61
11275,11275,2,Dragonfly Express,2018-08-01 08:16:06,2018-08-05 14:00:26,18.97
11276,11276,4,Dragonfly Express,2018-06-07 13:44:00,2018-06-14 00:37:18,27.81
11277,11277,3,Loggi,2017-12-09 07:32:30,2017-12-12 20:38:57,48.25
11278,11278,5,Dragonfly Express,2018-06-19 06:16:11,2018-06-20 12:35:42,38.91
11279,11279,4,RapidAir,2018-02-08 11:18:24,2018-02-12 10:24:56,44.34
11280,11280,3,Dragonfly Express,2017-07-07 16:39:32,2017-07-09 11:04:43,11.63
11281,11281,5,Stark Logistics,2018-03-23 04:21:52,2018-03-28 03:23:47,42.52
11282,11282,3,Stark Logistics,2018-06-13 09:12:59,2018-06-17 05:54:34,15.66
11283,11283,5,Dragonfly Express,2017-12-14 22:41:51,2017-12-19 06:32:45,28.28
11284,11284,4,RapidAir,2017-11-12 01:57:47,2017-11-13 14:43:13,37.29
11285,11285,2,Dragonfly Express,2017-05-11 23:08:41,2017-05-12 21:59:03,20.23
11286,11286,4,Loggi,2017-11-05 03:59:27,2017-11-07 17:58:45,40.10
11287,11287,2,RapidAir,2017-01-28 12:22:24,2017-02-01 19:00:12,20.84
11288,11288,5,Correios,2017-12-04 03:58:32,2017-12-10 13:41:18,6.90
11289,11289,1,Dragonfly Express,2018-08-25 09:59:47,2018-08-27 16:55:01,46.71
11290,11290,4,Dragonfly Express,2018-02-21 16:42:14,2018-02-24 06:31:22,29.43
11291,11291,2,Stark Logistics,2017-10-17 07:19:09,2017-10-21 10:28:33,34.56
11292,11292,5,RapidAir,2017-08-31 06:39:42,2017-08-31 22:03:20,6.70
11293,11293,5,Correios,2018-07-20 03:11:48,2018-07-24 21:11:32,19.83
11294,11294,2,RapidAir,2018-02-17 05:09:17,2018-02-18 23:38:20,20.91
11295,11295,3,Correios,2017-07-27 00:34:18,2017-08-01 11:43:57,40.45
11296,11296,2,Dragonfly Express,2017-07-22 17:49:43,2017-07-24 15:15:40,18.50
11297,11297,2,Correios,2018-03-19 20:47:41,2018-03-22 17:13:58,35.29
11298,11298,5,Correios,2018-01-22 15:32:22,2018-01-25 12:29:34,11.91
11299,11299,3,Correios,2018-05-16 19:59:54,2018-05-18 10:46:59,23.39
11300,11300,1,Stark Logistics,2018-07-09 15:29:17,2018-07-16 10:17:16,28.92
11301,11301,5,RapidAir,2018-04-12 17:11:30,2018-04-13 00:56:28,9.64
11302,11302,2,RapidAir,2018-07-24 16:09:15,2018-07-25 04:55:16,24.95
11303,11303,2,Stark Logistics,2017-12-01 17:11:17,2017-12-03 09:02:40,7.73
11304,11304,4,Loggi,2018-03-23 03:19:28,2018-03-26 10:50:07,13.72
11305,11305,5,Dragonfly Express,2018-06-18 22:42:13,2018-06-19 17:49:21,9.04
11306,11306,3,RapidAir,2018-02-28 04:41:25,2018-03-05 19:33:16,19.77
11307,11307,1,RapidAir,2017-05-22 22:09:26,2017-05-23 07:00:09,23.63
11308,11308,5,RapidAir,2018-05-20 07:38:55,2018-05-22 18:36:05,14.70
11309,11309,2,RapidAir,2018-08-11 18:04:17,2018-08-17 20:22:00,18.96
11310,11310,4,Dragonfly Express,2017-11-07 12:23:35,2017-11-09 03:43:23,41.62
11311,11311,2,Loggi,2018-04-19 12:48:36,2018-04-20 00:22:22,17.59
11312,11312,3,Correios,2017-06-04 18:58:48,2017-06-08 10:59:40,26.51
11313,11313,4,Loggi,2018-04-24 07:22:41,2018-04-27 16:43:30,21.89
11314,11314,3,RapidAir,2018-06-08 05:45:38,2018-06-08 09:33:43,34.01
11315,11315,5,Loggi,2018-02-22 06:13:54,2018-02-26 14:28:49,39.35
11316,11316,1,Dragonfly Express,2018-02-07 02:36:36,2018-02-10 13:06:50,47.98
11317,11317,5,Loggi,2018-02-15 19:40:44,2018-02-22 10:26:39,28.83
11318,11318,4,Correios,2018-07-26 04:29:31,2018-07-29 03:54:04,10.11
11319,11319,1,Correios,2018-07-31 02:29:17,2018-08-03 16:39:39,27.05
11320,11320,1,Correios,2018-03-03 02:17:17,2018-03-05 16:35:55,34.30
11321,11321,5,Stark Logistics,2018-04-05 10:02:45,2018-04-09 10:56:21,26.45
11322,11322,4,Loggi,2017-11-26 03:42:24,2017-11-28 06:26:50,38.55
11323,11323,1,Correios,2018-06-26 20:10:36,2018-06-29 14:10:04,24.43
11324,11324,1,RapidAir,2017-11-25 22:39:21,2017-11-29 13:41:20,15.80
11325,11325,2,RapidAir,2018-04-07 21:28:55,2018-04-14 15:25:46,25.56
11326,11326,5,Stark Logistics,2017-11-02 05:41:41,2017-11-08 09:02:59,18.26
11327,11327,2,RapidAir,2017-11-14 07:31:35,2017-11-19 01:41:01,49.17
11328,11328,3,RapidAir,2018-04-15 04:42:23,2018-04-15 18:13:02,24.57
11329,11329,5,Correios,2018-07-19 14:19:12,2018-07-26 05:23:06,30.55
11330,11330,4,Correios,2018-02-21 15:53:23,2018-02-27 17:58:19,35.07
11331,11331,4,Loggi,2018-08-15 05:21:35,2018-08-16 17:52:27,34.62
11332,11332,1,Dragonfly Express,2017-05-10 09:52:41,2017-05-12 16:40:32,14.08
11333,11333,2,RapidAir,2017-12-31 18:41:28,2018-01-04 09:17:57,7.76
11334,11334,3,Correios,2018-03-11 17:32:19,2018-03-18 08:11:50,5.60
11335,11335,2,Stark Logistics,2017-12-20 02:34:48,2017-12-23 20:02:26,46.69
11336,11336,5,Correios,2017-11-30 06:47:40,2017-12-03 06:21:21,23.69
11337,11337,3,Loggi,2018-05-16 18:28:46,2018-05-22 21:11:10,27.78
11338,11338,3,Dragonfly Express,2017-09-24 05:52:51,2017-09-28 12:29:11,32.22
11339,11339,5,Stark Logistics,2018-02-22 06:47:13,2018-02-23 13:16:59,33.45
11340,11340,2,RapidAir,2018-05-15 05:55:22,2018-05-17 00:06:58,25.27
11341,11341,2,RapidAir,2018-02-01 12:29:02,2018-02-02 00:21:16,21.17
11342,11342,4,Loggi,2017-03-18 16:03:39,2017-03-21 05:18:32,42.27
11343,11343,4,Correios,2017-07-13 01:47:40,2017-07-17 01:00:24,16.12
11344,11344,5,Loggi,2017-11-16 18:37:04,2017-11-22 14:33:58,32.83
11345,11345,3,Stark Logistics,2017-10-10 12:18:45,2017-10-15 00:35:19,17.99
11346,11346,3,RapidAir,2018-06-16 17:17:54,2018-06-16 17:40:34,29.82
11347,11347,2,Correios,2017-11-26 04:13:34,2017-11-30 12:47:12,41.12
11348,11348,1,RapidAir,2018-03-13 12:37:43,2018-03-18 07:24:33,39.95
11349,11349,5,Dragonfly Express,2018-02-01 12:14:43,2018-02-04 12:24:30,23.73
11350,11350,1,Dragonfly Express,2018-02-11 07:25:37,2018-02-16 01:31:37,39.81
11351,11351,5,RapidAir,2017-12-03 10:01:29,2017-12-04 14:02:56,11.96
11352,11352,4,Stark Logistics,2018-01-09 19:35:01,2018-01-15 01:19:41,45.98
11353,11353,3,RapidAir,2018-07-22 03:10:34,2018-07-27 14:08:12,18.80
11354,11354,3,Dragonfly Express,2018-05-21 12:12:09,2018-05-24 20:06:21,19.94
11355,11355,1,RapidAir,2017-11-27 11:54:39,2017-12-01 04:20:50,18.15
11356,11356,3,Stark Logistics,2018-08-02 15:12:35,2018-08-06 10:36:26,40.75
11357,11357,3,Dragonfly Express,2018-05-08 14:04:46,2018-05-13 17:19:27,11.82
11358,11358,3,Correios,2018-06-22 07:20:43,2018-06-24 13:23:12,38.35
11359,11359,4,Loggi,2018-02-25 02:40:26,2018-03-03 05:28:13,14.36
11360,11360,3,RapidAir,2017-12-09 19:43:26,2017-12-14 11:50:54,7.41
11361,11361,2,Correios,2017-11-27 09:59:02,2017-12-03 01:36:41,37.47
11362,11362,2,Loggi,2018-06-23 18:22:23,2018-06-24 05:52:53,41.69
11363,11363,2,Loggi,2017-10-17 10:57:56,2017-10-18 03:43:38,25.91
11364,11364,3,RapidAir,2017-10-14 09:05:22,2017-10-14 15:22:52,22.90
11365,11365,3,Loggi,2018-04-17 23:04:38,2018-04-23 14:00:38,10.30
11366,11366,2,Correios,2018-05-11 05:49:39,2018-05-18 04:36:55,48.60
11367,11367,1,Stark Logistics,2018-04-16 06:13:20,2018-04-17 09:39:21,45.50
11368,11368,4,RapidAir,2018-07-31 11:29:42,2018-08-05 13:23:32,21.54
11369,11369,5,RapidAir,2018-08-24 16:36:04,2018-08-27 08:02:44,23.55
11370,11370,3,RapidAir,2017-11-17 10:31:14,2017-11-22 18:33:18,31.31
11371,11371,4,Stark Logistics,2018-08-10 08:40:06,2018-08-13 07:04:32,25.14
11372,11372,3,Correios,2017-11-19 17:59:41,2017-11-26 01:21:03,15.47
11373,11373,5,Correios,2018-02-07 18:52:07,2018-02-13 00:31:58,29.51
11374,11374,1,Correios,2018-02-20 10:51:18,2018-02-26 07:13:44,34.14
11375,11375,3,Stark Logistics,2017-07-13 20:38:38,2017-07-14 04:54:45,45.90
11376,11376,4,Dragonfly Express,2018-08-12 07:19:42,2018-08-13 04:50:21,49.09
11377,11377,4,Stark Logistics,2017-08-02 15:00:34,2017-08-04 22:37:35,45.12
11378,11378,3,Dragonfly Express,2018-04-24 18:18:32,2018-04-30 10:15:53,25.02
11379,11379,3,Dragonfly Express,2017-03-23 18:43:32,2017-03-30 03:38:15,6.98
11380,11380,2,Stark Logistics,2018-06-12 03:13:47,2018-06-17 07:12:12,12.47
11381,11381,5,Loggi,2018-08-02 17:13:44,2018-08-09 14:00:00,28.65
11382,11382,1,Correios,2018-08-21 18:15:46,2018-08-23 06:49:41,6.19
11383,11383,3,RapidAir,2017-10-20 11:50:34,2017-10-22 06:16:25,8.64
11384,11384,3,Stark Logistics,2018-05-09 12:19:10,2018-05-10 10:55:00,38.43
11385,11385,1,Dragonfly Express,2017-10-10 21:56:59,2017-10-16 22:29:59,10.47
11386,11386,5,RapidAir,2017-10-13 09:55:36,2017-10-19 07:39:09,18.73
11387,11387,4,Dragonfly Express,2018-03-04 12:41:59,2018-03-11 10:23:53,35.41
11388,11388,1,RapidAir,2017-12-15 05:07:15,2017-12-18 09:04:01,30.68
11389,11389,5,RapidAir,2017-07-21 09:27:54,2017-07-27 09:45:43,22.12
11390,11390,4,Loggi,2017-12-31 15:59:54,2018-01-02 12:01:44,20.41
11391,11391,4,Correios,2018-01-16 15:06:33,2018-01-18 04:14:57,35.63
11392,11392,5,Stark Logistics,2018-02-23 10:57:04,2018-02-27 23:54:49,8.95
11393,11393,4,Loggi,2018-05-07 14:41:41,2018-05-10 04:41:12,27.53
11394,11394,5,Stark Logistics,2017-09-04 04:33:19,2017-09-08 13:43:50,8.37
11395,11395,1,Loggi,2018-05-04 18:53:55,2018-05-05 09:48:52,47.42
11396,11396,2,Loggi,2018-08-08 07:06:27,2018-08-09 10:26:58,27.71
11397,11397,3,Correios,2017-12-12 02:22:04,2017-12-14 02:40:27,14.23
11398,11398,4,Correios,2017-12-07 13:09:53,2017-12-11 04:58:03,41.65
11399,11399,4,Loggi,2018-02-04 15:17:24,2018-02-04 16:25:08,14.31
11400,11400,1,RapidAir,2018-01-05 15:39:11,2018-01-12 09:18:34,25.56
11401,11401,5,RapidAir,2018-05-17 22:00:25,2018-05-18 21:25:12,19.01
11402,11402,1,Correios,2017-09-22 03:35:36,2017-09-27 08:54:47,13.05
11403,11403,4,Stark Logistics,2018-07-15 20:47:58,2018-07-19 06:13:37,24.13
11404,11404,5,Loggi,2018-04-03 18:47:00,2018-04-10 08:48:31,8.73
11405,11405,1,RapidAir,2018-06-09 13:44:02,2018-06-15 21:55:34,34.87
11406,11406,5,Dragonfly Express,2017-12-06 15:41:14,2017-12-12 06:02:40,16.11
11407,11407,2,Loggi,2017-11-16 02:14:39,2017-11-18 10:49:19,43.95
11408,11408,3,Loggi,2017-12-18 11:01:26,2017-12-18 22:28:28,39.73
11409,11409,4,Dragonfly Express,2017-03-02 10:07:26,2017-03-07 04:32:37,47.79
11410,11410,2,RapidAir,2017-09-23 10:10:02,2017-09-28 01:01:48,49.83
11411,11411,1,Stark Logistics,2017-06-02 13:59:22,2017-06-07 12:44:45,43.89
11412,11412,2,Correios,2017-10-05 01:39:58,2017-10-06 11:43:39,6.29
11413,11413,5,Correios,2018-07-25 10:01:36,2018-07-25 20:19:10,8.52
11414,11414,5,Dragonfly Express,2018-01-18 07:50:46,2018-01-20 18:50:34,9.02
11415,11415,1,Dragonfly Express,2018-04-09 05:55:42,2018-04-10 03:23:53,8.10
11416,11416,3,Loggi,2018-05-02 04:26:19,2018-05-03 19:57:45,9.72
11417,11417,4,RapidAir,2018-05-14 20:38:10,2018-05-15 13:46:25,32.48
11418,11418,4,Stark Logistics,2017-10-16 02:57:47,2017-10-22 04:15:17,30.23
11419,11419,2,Stark Logistics,2017-05-26 20:37:37,2017-05-29 04:42:16,49.60
11420,11420,5,Stark Logistics,2017-03-02 00:04:50,2017-03-08 13:25:32,43.54
11421,11421,3,Stark Logistics,2017-11-25 15:02:08,2017-12-02 04:04:42,9.14
11422,11422,2,Correios,2017-11-19 20:55:37,2017-11-22 02:07:43,14.27
11423,11423,3,Loggi,2018-01-28 09:01:19,2018-02-04 02:53:15,34.69
11424,11424,3,Correios,2018-03-30 22:09:17,2018-04-04 09:46:28,31.91
11425,11425,2,Stark Logistics,2018-04-12 06:52:01,2018-04-14 12:01:05,19.91
11426,11426,1,Stark Logistics,2018-05-17 23:30:56,2018-05-24 12:56:56,8.61
11427,11427,4,Dragonfly Express,2017-11-23 17:23:10,2017-11-30 03:04:20,43.67
11428,11428,3,Correios,2017-07-23 23:23:32,2017-07-27 21:01:20,49.71
11429,11429,4,RapidAir,2017-08-19 06:34:40,2017-08-26 04:25:07,23.24
11430,11430,5,RapidAir,2018-08-01 09:14:07,2018-08-05 22:23:47,36.51
