payment_key,order_key,payment_type,payment_installments,payment_value
51269,89620,boleto,1,137.57
51270,36,credit_card,4,106.95
51271,7250,credit_card,1,45.30
51272,32092,boleto,1,146.02
51273,44068,credit_card,3,225.71
51274,84817,boleto,1,63.16
51275,92280,credit_card,1,85.15
51276,66964,credit_card,1,54.78
51277,14905,credit_card,2,54.01
51278,50897,credit_card,2,142.90
51279,50367,credit_card,8,126.88
51280,22034,credit_card,10,103.14
51281,39920,not_defined,1,0.00
51282,35821,credit_card,1,47.42
51283,30484,boleto,1,196.50
51284,76021,credit_card,4,44.11
51285,3096,credit_card,4,67.56
51286,8137,boleto,1,31.72
51287,41794,credit_card,4,48.71
51288,25289,credit_card,3,77.75
51289,60813,credit_card,3,71.82
51290,35124,credit_card,1,76.78
51291,63382,debit_card,1,20.26
51292,53208,boleto,1,76.05
51293,8991,credit_card,6,69.91
51294,6054,credit_card,1,147.25
51295,94685,credit_card,10,933.14
51296,55432,credit_card,3,33.51
51297,62040,credit_card,1,306.20
51298,87967,credit_card,10,1221.39
51299,32062,credit_card,6,112.67
51300,74412,credit_card,1,58.34
51301,13872,credit_card,8,80.20
51302,92317,credit_card,2,168.52
51303,19214,credit_card,4,610.63
51304,24228,credit_card,1,17.39
51305,8812,credit_card,4,73.05
51306,28026,boleto,1,826.99
51307,48624,credit_card,3,65.93
51308,16602,credit_card,4,102.03
51309,2492,credit_card,4,244.38
51310,27601,boleto,1,96.02
51311,2406,credit_card,1,487.79
51312,6269,credit_card,5,332.73
51313,7883,credit_card,1,66.93
51314,8970,voucher,1,50.00
51315,23512,credit_card,1,133.85
51316,90963,credit_card,3,65.71
51317,32011,boleto,1,49.87
51318,32356,credit_card,2,56.58
51319,64908,credit_card,1,87.70
51320,28088,credit_card,3,124.48
51321,62933,boleto,1,45.03
51322,14063,credit_card,3,697.09
51323,11610,boleto,1,59.23
51324,27004,boleto,1,94.30
51325,98962,credit_card,8,2452.12
51326,38595,boleto,1,68.15
51327,50119,credit_card,3,85.15
51328,11591,voucher,1,83.01
51329,17581,credit_card,1,87.51
51330,66961,credit_card,2,157.81
51331,48394,boleto,1,58.16
51332,88545,boleto,1,1026.78
51333,68409,credit_card,6,138.96
51334,2207,credit_card,1,31.28
51335,41041,credit_card,1,75.07
51336,10922,credit_card,7,78.18
51337,73269,credit_card,2,108.76
51338,78760,credit_card,5,77.57
51339,22134,credit_card,1,51.05
51340,39646,credit_card,4,147.04
51341,93715,boleto,1,32.38
51342,68602,credit_card,10,347.74
51343,43522,credit_card,2,55.18
51344,91976,credit_card,1,272.18
51345,7676,credit_card,1,0.19
51346,51492,credit_card,6,140.05
51347,9747,credit_card,1,134.28
51348,11198,credit_card,3,106.97
51349,38553,credit_card,1,47.00
51350,3813,credit_card,6,84.23
51351,20020,credit_card,1,124.90
51352,54494,credit_card,7,77.84
51353,64442,credit_card,5,123.69
51354,20587,boleto,1,129.19
51355,3429,credit_card,4,140.00
51356,61619,credit_card,4,237.99
51357,59618,boleto,1,85.01
51358,87711,credit_card,10,136.28
51359,58226,credit_card,1,116.58
51360,10778,credit_card,10,804.96
51361,16922,credit_card,1,119.30
51362,57239,credit_card,4,45.45
51363,83530,credit_card,2,167.41
51364,36059,credit_card,1,38.69
51365,90999,boleto,1,72.14
51366,78577,credit_card,8,1125.55
51367,21674,credit_card,3,124.66
51368,73726,boleto,1,142.30
51369,17967,credit_card,2,196.52
51370,15720,credit_card,2,125.44
51371,39800,credit_card,6,479.50
51372,32523,credit_card,10,1042.68
51373,93146,credit_card,1,27.29
51374,78419,boleto,1,114.44
51375,19277,credit_card,2,106.87
51376,74479,credit_card,7,352.33
51377,64962,credit_card,10,169.64
51378,15601,credit_card,2,868.12
51379,36253,credit_card,1,30.22
51380,76666,credit_card,4,144.56
51381,16055,credit_card,5,56.22
51382,34785,credit_card,4,73.92
51383,87995,credit_card,1,76.89
51384,32337,boleto,1,398.88
51385,18468,credit_card,1,18.19
51386,44504,credit_card,6,69.22
51387,25088,credit_card,1,68.66
51388,21870,credit_card,1,69.44
51389,25058,credit_card,8,154.61
51390,52631,credit_card,3,107.31
51391,56438,credit_card,3,587.72
51392,36106,credit_card,1,72.28
51393,65585,credit_card,8,335.47
51394,31172,credit_card,5,247.68
51395,17139,credit_card,4,314.81
51396,44003,credit_card,10,166.35
51397,46398,credit_card,8,215.14
51398,86335,credit_card,2,42.68
51399,56807,credit_card,5,56.85
51400,14568,boleto,1,30.00
51401,90246,credit_card,1,237.18
51402,14979,credit_card,5,720.98
51403,63931,credit_card,6,167.32
51404,91554,boleto,1,152.44
51405,62835,credit_card,1,67.76
51406,95096,credit_card,3,193.19
51407,27680,boleto,1,34.00
51408,91055,boleto,1,117.79
51409,42190,credit_card,1,105.65
51410,5825,credit_card,1,44.09
51411,84526,credit_card,2,68.64
51412,94634,boleto,1,51.15
51413,54567,voucher,1,50.00
51414,27970,credit_card,10,362.38
51415,44114,credit_card,5,265.49
51416,39051,credit_card,7,151.39
51417,67173,boleto,1,206.69
51418,19533,credit_card,1,73.34
51419,36978,credit_card,5,113.11
51420,18032,boleto,1,664.76
51421,83510,credit_card,7,188.04
51422,9768,credit_card,2,138.06
51423,71978,boleto,1,104.49
51424,64256,boleto,1,421.03
51425,54012,boleto,1,111.85
51426,1013,credit_card,2,55.04
51427,45105,debit_card,1,42.50
51428,32892,credit_card,4,129.53
51429,51841,credit_card,2,169.72
51430,26054,credit_card,1,39.84
51431,12710,credit_card,4,126.39
51432,66087,credit_card,3,61.11
51433,94048,credit_card,2,124.52
51434,61124,credit_card,3,173.74
51435,17784,credit_card,4,468.95
51436,12648,credit_card,1,56.63
51437,38719,credit_card,1,126.20
51438,47217,credit_card,1,50.34
51439,3225,credit_card,8,296.03
51440,23478,credit_card,1,4.28
51441,12895,credit_card,3,163.79
51442,19678,credit_card,1,189.97
51443,69353,credit_card,1,30.41
51444,79888,credit_card,1,115.81
51445,29610,credit_card,10,268.31
51446,51275,boleto,1,195.00
51447,49589,credit_card,2,50.85
51448,33861,voucher,1,41.00
51449,47124,voucher,1,182.85
51450,45731,credit_card,4,72.84
51451,89598,credit_card,6,136.37
51452,2872,credit_card,3,162.27
51453,38108,boleto,1,59.60
51454,98571,credit_card,1,41.83
51455,79401,boleto,1,58.80
51456,78564,credit_card,4,40.79
51457,9899,credit_card,3,103.00
51458,39824,credit_card,1,77.65
51459,56078,boleto,1,103.48
51460,61953,boleto,1,298.43
51461,82652,credit_card,1,413.30
51462,31370,boleto,1,75.53
51463,16686,credit_card,1,86.73
51464,19333,credit_card,3,169.16
51465,2751,voucher,1,16.61
51466,90002,boleto,1,26.77
51467,49736,credit_card,3,157.79
51468,71625,credit_card,10,416.59
51469,23218,credit_card,5,259.60
51470,66325,credit_card,10,1003.08
51471,6795,credit_card,1,101.25
51472,39705,boleto,1,74.42
51473,19812,credit_card,4,116.89
51474,52901,credit_card,1,71.75
51475,3315,credit_card,10,165.70
51476,12634,credit_card,5,187.15
51477,75287,voucher,1,59.13
51478,93615,credit_card,3,286.59
51479,34544,voucher,1,5.94
51480,18146,credit_card,3,34.62
51481,9729,credit_card,6,86.90
51482,41298,credit_card,5,147.25
51483,7800,credit_card,2,138.90
51484,44057,credit_card,1,99.34
51485,75320,credit_card,6,223.14
51486,60242,boleto,1,126.53
51487,58990,credit_card,4,201.75
51488,62325,voucher,1,91.13
51489,85989,boleto,1,48.81
51490,55894,credit_card,2,144.65
51491,83466,credit_card,6,133.40
51492,27298,credit_card,3,35.05
51493,80446,boleto,1,209.40
51494,70506,debit_card,1,147.69
51495,77518,credit_card,3,429.31
51496,64869,credit_card,2,83.33
51497,63726,credit_card,6,102.84
51498,3414,credit_card,2,71.14
51499,86356,credit_card,1,90.44
51500,98201,credit_card,10,163.55
51501,5535,credit_card,1,8.51
51502,632,credit_card,4,88.49
51503,58241,credit_card,8,179.60
51504,20010,credit_card,1,42.40
51505,91115,credit_card,1,150.15
51506,11107,voucher,1,154.79
51507,49372,credit_card,1,66.78
51508,68850,credit_card,5,52.38
51509,74283,credit_card,8,415.85
51510,51833,boleto,1,179.22
51511,66295,credit_card,1,133.31
51512,94018,credit_card,10,308.43
51513,48354,credit_card,3,133.64
51514,15768,boleto,1,42.41
51515,46089,boleto,1,64.60
51516,49113,voucher,1,108.09
51517,69971,voucher,1,8.91
51518,34711,credit_card,2,200.25
51519,68624,credit_card,2,70.14
51520,3996,credit_card,3,41.82
51521,45192,credit_card,3,329.83
51522,24395,credit_card,2,59.10
51523,29163,credit_card,7,162.80
51524,27979,credit_card,8,168.65
51525,32946,credit_card,1,114.65
51526,54005,boleto,1,44.53
51527,98444,boleto,1,47.42
51528,58957,credit_card,1,73.06
51529,29326,credit_card,1,81.48
51530,21351,boleto,1,87.47
51531,24478,credit_card,1,3.14
51532,87734,credit_card,2,150.87
51533,27588,boleto,1,72.14
51534,38974,credit_card,1,57.98
51535,91092,credit_card,4,176.65
51536,16100,credit_card,1,1005.43
51537,54637,credit_card,4,86.73
51538,56905,credit_card,6,95.31
51539,67934,boleto,1,50.84
51540,73715,boleto,1,148.87
51541,14406,credit_card,2,485.29
51542,41529,credit_card,1,254.82
51543,24777,credit_card,1,46.69
51544,59544,credit_card,1,50.62
51545,21696,credit_card,2,77.51
51546,61988,credit_card,6,139.15
51547,18943,credit_card,3,212.80
51548,33763,credit_card,7,73.27
51549,20436,credit_card,1,111.42
51550,66954,credit_card,2,175.08
51551,97766,credit_card,2,141.29
51552,51224,credit_card,1,75.69
51553,38497,credit_card,8,187.43
51554,64981,credit_card,3,151.83
51555,64009,credit_card,2,64.53
51556,53011,credit_card,6,315.69
51557,95383,credit_card,3,48.21
51558,99062,credit_card,2,221.79
51559,79404,credit_card,2,162.50
51560,77323,credit_card,5,331.15
51561,80810,boleto,1,53.88
51562,55914,credit_card,6,62.81
51563,91671,credit_card,2,265.88
51564,62778,boleto,1,154.26
51565,20185,credit_card,3,188.94
51566,84068,credit_card,1,122.50
51567,31970,boleto,1,233.66
51568,93556,credit_card,1,30.01
51569,31944,credit_card,2,213.14
51570,7598,credit_card,1,21.43
51571,63721,credit_card,4,166.78
51572,5855,boleto,1,244.38
51573,22595,credit_card,10,754.15
51574,55818,boleto,1,32.00
51575,49792,credit_card,7,86.39
51576,23568,credit_card,3,48.72
51577,7017,boleto,1,75.62
51578,68356,credit_card,1,37.68
51579,89381,credit_card,1,68.89
51580,51409,credit_card,1,42.09
51581,37801,credit_card,4,41.29
51582,30691,credit_card,5,119.25
51583,63110,boleto,1,56.24
51584,11782,boleto,1,170.37
51585,50802,credit_card,3,38.10
51586,35241,credit_card,2,202.76
51587,81247,credit_card,8,1015.18
51588,90396,credit_card,3,72.46
51589,76262,credit_card,2,128.20
51590,42862,credit_card,10,142.70
51591,91324,credit_card,8,369.19
51592,1401,credit_card,4,116.94
51593,66675,boleto,1,177.50
51594,82046,credit_card,3,102.07
51595,59766,credit_card,3,147.15
51596,71922,boleto,1,130.65
51597,6747,credit_card,3,64.62
51598,95680,credit_card,7,115.36
51599,78070,boleto,1,65.70
51600,50390,boleto,1,53.37
51601,29588,boleto,1,57.34
51602,61706,credit_card,6,283.73
51603,86865,boleto,1,141.66
51604,92429,credit_card,1,2.23
51605,86669,credit_card,3,112.02
51606,75970,credit_card,5,57.69
51607,7400,credit_card,4,188.45
51608,7397,credit_card,1,243.78
51609,6079,boleto,1,69.84
51610,2565,credit_card,2,58.59
51611,69786,credit_card,10,916.02
51612,54538,voucher,1,584.33
51613,21778,credit_card,8,439.31
51614,53301,credit_card,4,288.53
51615,27950,credit_card,1,106.60
51616,91580,credit_card,1,80.98
51617,2612,credit_card,6,147.34
51618,76670,credit_card,4,154.65
51619,11779,credit_card,6,76.65
51620,95261,credit_card,1,41.72
51621,11250,credit_card,2,35.09
51622,87640,credit_card,8,773.57
51623,17373,credit_card,1,282.52
51624,39413,credit_card,1,20.03
51625,31386,credit_card,1,54.84
51626,44444,boleto,1,95.67
51627,4931,credit_card,1,29.95
51628,42394,credit_card,2,190.43
51629,99028,credit_card,1,5.86
51630,81364,credit_card,10,764.52
51631,55598,boleto,1,358.64
51632,78465,credit_card,1,80.20
51633,30676,credit_card,5,138.68
51634,38677,voucher,1,20.45
51635,19599,credit_card,3,224.57
51636,1637,credit_card,15,338.77
51637,61399,credit_card,1,75.35
51638,45057,credit_card,2,114.35
51639,30700,boleto,1,171.85
51640,41543,credit_card,10,153.17
51641,47601,credit_card,3,58.69
51642,72526,credit_card,2,58.28
51643,48881,credit_card,10,376.17
51644,26937,boleto,1,66.01
51645,95428,credit_card,1,148.19
51646,62779,credit_card,3,152.38
51647,14665,credit_card,1,81.12
51648,50413,credit_card,5,267.17
51649,58871,credit_card,1,67.77
51650,92237,credit_card,1,387.24
51651,51649,credit_card,10,318.44
51652,16852,credit_card,3,137.06
51653,39338,credit_card,8,180.10
51654,89390,voucher,1,1839.05
51655,80017,credit_card,1,97.12
51656,52272,credit_card,1,112.07
51657,51616,credit_card,2,31.78
51658,46237,credit_card,8,278.66
51659,49595,credit_card,2,158.52
51660,10564,debit_card,1,91.61
51661,10124,credit_card,1,109.38
51662,70949,credit_card,10,1853.75
51663,74968,credit_card,3,129.11
51664,63720,credit_card,3,73.75
51665,55362,boleto,1,75.72
51666,69995,credit_card,5,55.09
51667,16748,credit_card,1,87.54
51668,74420,boleto,1,49.40
51669,56622,credit_card,3,152.78
51670,82700,credit_card,10,519.65
51671,9415,credit_card,1,78.10
51672,70960,boleto,1,219.28
51673,26045,credit_card,10,182.46
51674,60866,credit_card,3,743.04
51675,10719,credit_card,2,28.22
51676,56944,credit_card,1,83.93
51677,96823,voucher,1,250.00
51678,96088,credit_card,10,112.19
51679,85178,voucher,1,50.00
51680,65761,boleto,1,56.42
51681,7014,boleto,1,81.63
51682,80622,credit_card,1,46.11
51683,88573,boleto,1,53.05
51684,93207,credit_card,8,248.28
51685,59580,credit_card,1,60.53
51686,3651,voucher,1,50.00
51687,20103,voucher,1,20.00
51688,60617,boleto,1,156.75
51689,17058,credit_card,10,441.79
51690,54273,boleto,1,197.58
51691,91513,boleto,1,39.96
51692,96592,credit_card,2,289.26
51693,54524,credit_card,4,357.90
51694,39847,credit_card,6,448.39
51695,33489,credit_card,1,24.23
51696,21378,credit_card,2,87.68
51697,2847,credit_card,2,119.02
51698,9614,boleto,1,68.89
51699,41396,credit_card,1,63.22
51700,31857,credit_card,3,32.16
51701,640,debit_card,1,37.86
51702,20341,credit_card,8,243.11
51703,24421,credit_card,1,64.85
51704,14639,boleto,1,107.03
51705,94838,credit_card,10,145.56
51706,32250,boleto,1,85.48
51707,26460,credit_card,1,85.24
51708,30643,credit_card,8,393.84
51709,17876,credit_card,1,54.10
51710,55348,credit_card,1,120.95
51711,4208,credit_card,1,769.34
51712,46123,credit_card,1,84.60
51713,88445,credit_card,3,52.33
51714,32297,credit_card,2,28.09
51715,4531,credit_card,1,59.44
51716,68389,credit_card,2,20.86
51717,84888,credit_card,4,84.16
51718,95041,boleto,1,237.31
51719,28103,credit_card,5,114.66
51720,30797,boleto,1,45.00
51721,33347,boleto,1,62.74
51722,49353,credit_card,1,46.28
51723,88766,credit_card,1,137.99
51724,15107,boleto,1,66.69
51725,17361,boleto,1,39.60
51726,24326,credit_card,1,470.55
51727,1064,credit_card,2,189.37
51728,28386,credit_card,1,60.85
51729,93026,voucher,1,20.00
51730,27684,boleto,1,59.01
51731,62772,credit_card,6,139.29
51732,13628,boleto,1,91.29
51733,6564,boleto,1,116.65
51734,4955,credit_card,8,238.53
51735,99436,credit_card,3,155.99
51736,30580,boleto,1,23.19
51737,4487,credit_card,6,212.15
51738,319,credit_card,1,0.33
51739,91971,voucher,1,27.63
51740,4569,credit_card,2,58.29
51741,53241,credit_card,10,128.73
51742,16164,credit_card,1,57.00
51743,48805,credit_card,5,59.13
51744,46129,credit_card,1,124.35
51745,76617,credit_card,1,31.77
51746,62296,credit_card,1,637.94
51747,98258,credit_card,1,2.37
51748,83088,credit_card,1,93.06
51749,56157,credit_card,1,53.90
51750,79986,credit_card,4,232.29
51751,53239,voucher,1,100.00
51752,44578,credit_card,3,135.72
51753,1389,credit_card,2,210.92
51754,63234,credit_card,1,74.00
51755,57711,debit_card,1,26.39
51756,73405,boleto,1,116.64
51757,34599,credit_card,1,75.42
51758,74465,credit_card,5,527.80
51759,14011,credit_card,2,77.32
51760,675,credit_card,1,137.60
51761,31302,boleto,1,61.88
51762,52873,credit_card,2,66.22
51763,67335,boleto,1,184.75
51764,35845,boleto,1,274.15
51765,40606,credit_card,12,246.55
51766,17536,credit_card,2,86.36
51767,10652,credit_card,1,69.73
51768,26407,credit_card,2,106.60
51769,72165,voucher,1,50.00
51770,97379,credit_card,3,188.29
51771,38867,credit_card,2,107.80
51772,24417,boleto,1,30.10
51773,57794,credit_card,3,88.29
51774,1713,boleto,1,42.11
51775,88973,debit_card,1,83.41
51776,5502,credit_card,5,149.64
51777,69775,credit_card,1,113.44
51778,22920,voucher,1,34.80
51779,75595,credit_card,6,298.99
51780,19318,credit_card,3,234.46
51781,40364,boleto,1,38.34
51782,65670,voucher,1,40.13
51783,47858,voucher,1,447.34
51784,34700,boleto,1,215.14
51785,99174,credit_card,1,42.53
51786,17800,credit_card,1,112.62
51787,89087,credit_card,1,127.14
51788,50741,boleto,1,48.01
51789,52576,credit_card,8,389.80
51790,38005,credit_card,8,312.39
51791,68681,credit_card,1,91.86
51792,70424,credit_card,2,253.28
51793,84474,credit_card,1,49.03
51794,59477,credit_card,1,13.03
51795,82564,debit_card,1,43.59
51796,79153,credit_card,3,66.69
51797,93969,boleto,1,279.58
51798,57005,credit_card,6,61.01
51799,65401,credit_card,10,354.45
51800,22105,credit_card,3,182.40
51801,60438,boleto,1,181.26
51802,37249,boleto,1,104.12
51803,18922,credit_card,2,214.00
51804,92074,boleto,1,109.68
51805,55041,credit_card,5,371.93
51806,41537,credit_card,4,273.02
51807,57258,credit_card,1,89.10
51808,20242,credit_card,8,657.92
51809,57658,credit_card,1,113.91
51810,35021,credit_card,1,55.01
51811,51819,credit_card,3,428.83
51812,58868,boleto,1,45.34
51813,96202,boleto,1,86.02
51814,92542,boleto,1,38.94
51815,95271,voucher,1,20.00
51816,14584,credit_card,8,521.48
51817,77687,voucher,1,2.79
51818,92904,credit_card,2,141.89
51819,55980,credit_card,8,106.75
51820,29069,credit_card,3,75.04
51821,5632,credit_card,1,57.43
51822,14539,credit_card,3,328.08
51823,49577,credit_card,3,58.37
51824,8467,boleto,1,200.77
51825,25171,boleto,1,163.25
51826,54032,credit_card,5,79.62
51827,68598,credit_card,10,319.57
51828,35770,credit_card,2,76.19
51829,46635,voucher,1,209.15
51830,20043,credit_card,4,42.47
51831,19357,boleto,1,148.91
51832,38823,credit_card,1,51.42
51833,60520,boleto,1,81.71
51834,31566,credit_card,6,289.45
51835,90837,credit_card,1,37.80
51836,83211,boleto,1,93.18
51837,89920,credit_card,1,79.02
51838,37638,debit_card,1,65.42
51839,50638,credit_card,4,40.86
51840,82218,credit_card,2,116.45
51841,26419,credit_card,6,67.22
51842,4993,credit_card,2,145.56
51843,31040,credit_card,1,30.96
51844,6743,credit_card,2,55.69
51845,34692,credit_card,5,318.43
51846,63970,boleto,1,145.14
51847,60755,credit_card,2,116.94
51848,49078,boleto,1,64.86
51849,41209,credit_card,1,102.17
51850,89247,voucher,1,101.73
51851,99050,voucher,1,71.14
51852,43770,credit_card,6,345.18
51853,97671,boleto,1,69.97
51854,10946,credit_card,4,126.54
51855,45699,credit_card,1,2.31
51856,72381,credit_card,6,153.10
51857,9205,credit_card,1,32.33
51858,55888,credit_card,3,50.72
51859,69222,credit_card,1,98.51
51860,30772,credit_card,1,64.60
51861,78471,boleto,1,159.44
51862,71786,credit_card,2,51.80
51863,85884,voucher,1,12.10
51864,56958,credit_card,7,129.01
51865,47402,credit_card,1,188.94
51866,15866,boleto,1,120.20
51867,66176,credit_card,1,87.42
51868,13532,credit_card,5,149.69
51869,20459,credit_card,1,69.52
51870,80478,credit_card,2,26.29
51871,19562,credit_card,1,241.89
51872,97434,credit_card,6,236.56
51873,74135,credit_card,1,73.15
51874,33985,boleto,1,227.82
51875,71122,credit_card,1,51.40
51876,58216,credit_card,1,112.06
51877,80831,credit_card,1,219.39
51878,89196,credit_card,1,29.95
51879,44074,boleto,1,181.05
